product_url,reviewer_id,stars
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00256/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00775/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mdvr00239/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1fsdss00619/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mifd00236/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00339/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00736/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00796/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00260/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mifd00230/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00696/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mifd00233/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00244/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00243/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00635/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00776/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=enki00058/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00237/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sovr00001/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00774/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00754/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdde00686/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=h_1406enki00033/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ymdd00304/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00767/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdde00666/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00240/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1mgold00013/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00225/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00242/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00765/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00563/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00622/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00717/,185585,5
https://tv.dmm.co.jp/vod/?content=waaa00219,185585,5
https://tv.dmm.co.jp/vod/?content=midv00223,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00232/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00202/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=vrkm00734/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00715/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=wavr00258/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdnm00359/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00509/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdnm00358/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00201/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=bibivr00086/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00508/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=jufe00397/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00685h2/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00191/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=hnvr00095/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=focs00075/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00219/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00180/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=doa00020/,185585,2
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=hnvr00091/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=savr00178/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00447/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=enki00050/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=urvrsp00175/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00170/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=vrkm00645/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=enki00049/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00402/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00210/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00209/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=kavr00231/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00160/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=wavr00205/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00198/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00083/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mvsd00504/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mdon00015/,185585,5
